playlist_id,track_id,added_at,added_by,position
0i7LX7GwW5bLhY1ZZUOj9Y,7aHBGcIkKffL8JGz5czTeA,2023-01-28T21:32:38Z,31zzumwgpsmapcx7ndllbq6guraa,21
0i7LX7GwW5bLhY1ZZUOj9Y,2gccCocSljvkKhBL7gkYLN,2023-02-06T06:18:25Z,31zzumwgpsmapcx7ndllbq6guraa,22
0i7LX7GwW5bLhY1ZZUOj9Y,56kEVpEC3IB1gbgG9yHc44,2023-02-06T06:18:29Z,31zzumwgpsmapcx7ndllbq6guraa,23
0i7LX7GwW5bLhY1ZZUOj9Y,4g0T8OLqb0aUp5x5GzeKR0,2025-02-08T04:04:07Z,31zzumwgpsmapcx7ndllbq6guraa,24
0i7LX7GwW5bLhY1ZZUOj9Y,29MHN4pjwkSSKsGowRETGW,2025-02-17T17:32:13Z,31zzumwgpsmapcx7ndllbq6guraa,25
5H6ByBKt0e2U6tPJejAE6G,1ygW05S85K7mXHDtqgbnHg,2022-11-05T02:40:48Z,31zzumwgpsmapcx7ndllbq6guraa,0
5H6ByBKt0e2U6tPJejAE6G,4YhY2qHdBmSX33uj8ms0oq,2022-11-05T02:41:46Z,31zzumwgpsmapcx7ndllbq6guraa,1
5H6ByBKt0e2U6tPJejAE6G,1KYp6R9KfYSna86gFkIhq0,2022-11-05T02:41:57Z,31zzumwgpsmapcx7ndllbq6guraa,2
5H6ByBKt0e2U6tPJejAE6G,7lniXNKQilhilPfXDGmVOW,2022-11-05T02:42:46Z,31zzumwgpsmapcx7ndllbq6guraa,3
5H6ByBKt0e2U6tPJejAE6G,2IHJbBiT7v4oR4WXt63yVZ,2022-11-05T02:44:11Z,31zzumwgpsmapcx7ndllbq6guraa,4
5H6ByBKt0e2U6tPJejAE6G,2YhRZ687SWWVigrs4TNqAn,2022-11-05T02:44:51Z,31zzumwgpsmapcx7ndllbq6guraa,5
5H6ByBKt0e2U6tPJejAE6G,5YvajlpEQXNJmMUi8iV9Lr,2022-11-05T02:45:29Z,31zzumwgpsmapcx7ndllbq6guraa,6
5H6ByBKt0e2U6tPJejAE6G,4uw2qhrKn6mbboD13KP7C4,2022-11-05T02:46:05Z,31zzumwgpsmapcx7ndllbq6guraa,7
5H6ByBKt0e2U6tPJejAE6G,07ImyEKdguEZSPzd3AF1L4,2022-11-05T02:48:07Z,31zzumwgpsmapcx7ndllbq6guraa,8
5H6ByBKt0e2U6tPJejAE6G,5Gu9fOL58Zg9VaOoiO3jHx,2022-11-05T02:49:04Z,31zzumwgpsmapcx7ndllbq6guraa,9
5H6ByBKt0e2U6tPJejAE6G,32d7oahaUVsJWaVFJkh5aT,2022-12-25T04:45:42Z,31zzumwgpsmapcx7ndllbq6guraa,10
